hh_id,state,region,district,response_code,multiplier
1561302,18,182,1807,1,12.25
1571201,18,182,1802,2,359.085
1571202,18,182,1802,2,359.085
1571203,18,182,1802,2,359.085
1571204,18,182,1802,2,359.085
1571205,18,182,1802,2,359.085
1571206,18,182,1802,2,359.085
1571301,18,182,1802,2,4830.25
1571302,18,182,1802,2,4830.25
1591101,18,182,1805,1,138.75
1591102,18,182,1805,1,138.75
1591201,18,182,1805,1,462.5
1591202,18,182,1805,1,462.5
1591203,18,182,1805,1,462.5
1591204,18,182,1805,1,462.5
1591301,18,182,1805,1,161.875
1591302,18,182,1805,1,161.875
1601101,18,183,1821,1,511.875
1601102,18,183,1821,1,511.875
1601201,18,183,1821,1,2201.06
1601202,18,183,1821,1,2201.06
1601203,18,183,1821,1,2201.06
1601204,18,183,1821,1,2201.06
1601301,18,183,1821,1,307.125
1601302,18,183,1821,1,307.125
1611101,18,182,1824,2,17.0
1611201,18,182,1824,1,121.125
1611202,18,182,1824,2,121.125
1611301,18,182,1824,2,102.0
1612101,18,182,1824,1,59.5
1612201,18,182,1824,2,314.5
1612202,18,182,1824,2,314.5
1612301,18,182,1824,2,42.5
1621101,18,183,1822,1,773.5
1621102,18,183,1822,1,773.5
1621201,18,183,1822,1,688.19
1621202,18,183,1822,1,688.19
1621203,18,183,1822,1,688.19
1621204,18,183,1822,1,688.19
1621301,18,183,1822,1,170.625
1621302,18,183,1822,1,170.625
1631101,18,182,1826,2,10212.5
1631102,18,182,1826,1,10212.5
1631201,18,182,1826,1,3918.75
1631202,18,182,1826,2,3918.75
1631203,18,182,1826,1,3918.75
1631204,18,182,1826,2,3918.75
1631301,18,182,1826,2,2493.75
1631302,18,182,1826,2,2493.75
1641101,18,183,1819,1,553.5
1641102,18,183,1819,1,553.5
1641201,18,183,1819,1,945.56
1641202,18,183,1819,1,945.56
1641203,18,183,1819,1,945.56
1641204,18,183,1819,1,945.56
1641301,18,183,1819,1,384.375
1641302,18,183,1819,1,384.375
1651101,18,182,1802,1,973.0
1651102,18,182,1802,1,973.0
1651201,18,182,1802,1,920.875
1651202,18,182,1802,1,920.875
1651203,18,182,1802,1,920.875
1651204,18,182,1802,1,920.875
1651301,18,182,1802,1,2119.75
1651302,18,182,1802,1,2119.75
1661101,18,182,1803,1,88.875
1661102,18,182,1803,1,88.875
1661201,18,182,1803,1,118.5
1661202,18,182,1803,1,118.5
1661203,18,182,1803,1,118.5
1661204,18,182,1803,1,118.5
1661301,18,182,1803,1,59.25
1661302,18,182,1803,1,59.25
1671101,18,183,1823,1,246.5
1671102,18,183,1823,1,246.5
1671201,18,183,1823,1,433.5
1671202,18,183,1823,1,433.5
1671203,18,183,1823,1,433.5
1671204,18,183,1823,1,433.5
1671301,18,183,1823,1,102.0
1671302,18,183,1823,1,102.0
1681101,18,183,1820,2,97.5
1681102,18,183,1820,1,97.5
1681201,18,183,1820,2,414.375
1681202,18,183,1820,3,414.375
1681203,18,183,1820,1,414.375
1681204,18,183,1820,2,414.375
1681301,18,183,1820,1,331.5
1681302,18,183,1820,2,331.5
1691101,18,182,1801,1,293.625
1691102,18,182,1801,1,293.625
1691201,18,182,1801,1,870.0
1691202,18,182,1801,1,870.0
1691203,18,182,1801,1,870.0
1691204,18,182,1801,1,870.0
1691301,18,182,1801,1,282.75
1691302,18,182,1801,1,282.75
1701101,17,171,1702,1,73.75
1701102,17,171,1702,1,73.75
1701103,17,171,1702,1,73.75
1701104,17,171,1702,1,73.75
1701201,17,171,1702,1,331.875
1701202,17,171,1702,1,331.875
1701203,17,171,1702,1,331.875
1701204,17,171,1702,1,331.875
1711101,17,171,1705,1,210.0
1711102,17,171,1705,1,210.0
1711201,17,171,1705,1,225.31
1711202,17,171,1705,1,225.31
1711203,17,171,1705,1,225.31
1711204,17,171,1705,1,225.31
1711301,17,171,1705,1,83.125
1711302,17,171,1705,1,83.125
1721101,17,171,1703,1,13.75
1721102,17,171,1703,1,13.75
1721103,17,171,1703,1,13.75
1721104,17,171,1703,1,13.75
1721201,17,171,1703,1,46.25
1721202,17,171,1703,1,46.25
1721203,17,171,1703,1,46.25
1721204,17,171,1703,1,46.25
1731101,17,171,1706,1,85.165
1731102,17,171,1706,1,85.165
1731103,17,171,1706,1,85.165
1731104,17,171,1706,1,85.165
1731201,17,171,1706,1,322.415
1731202,17,171,1706,1,322.415
1731203,17,171,1706,1,322.415
1731204,17,171,1706,1,322.415
1741101,17,171,1701,1,41.5
1741102,17,171,1701,1,41.5
1741103,17,171,1701,1,41.5
1741104,17,171,1701,1,41.5
1741201,17,171,1701,1,194.53
1741202,17,171,1701,1,194.53
1741203,17,171,1701,1,194.53
1741204,17,171,1701,1,194.53
1751101,17,171,1706,1,383.25
1751102,17,171,1706,1,383.25
1751103,17,171,1706,1,383.25
1751104,17,171,1706,1,383.25
1751201,17,171,1706,1,200.75
1751202,17,171,1706,1,200.75
1751203,17,171,1706,1,200.75
1751204,17,171,1706,1,200.75
1761101,17,171,1706,1,389.335
1761102,17,171,1706,1,389.335
1761103,17,171,1706,1,389.335
1761104,17,171,1706,1,389.335
1761201,17,171,1706,1,146.0
1761202,17,171,1706,1,146.0
1761203,17,171,1706,1,146.0
1761204,17,171,1706,1,146.0
1771101,17,171,1704,1,246.5
1771102,17,171,1704,1,246.5
1771201,17,171,1704,1,255.0
1771202,17,171,1704,1,255.0
1771203,17,171,1704,1,255.0
1771204,17,171,1704,1,255.0
1771301,17,171,1704,1,119.0
1771302,17,171,1704,1,119.0
1781101,17,171,1701,1,168.595
1781102,17,171,1701,1,168.595
1781103,17,171,1701,1,168.595
1781104,17,171,1701,1,168.595
1781201,17,171,1701,1,93.375
1781202,17,171,1701,1,93.375
1781203,17,171,1701,1,93.375
1781204,17,171,1701,1,93.375
1791101,17,171,1706,1,170.335
1791102,17,171,1706,1,170.335
1791103,17,171,1706,1,170.335
1791104,17,171,1706,1,170.335
1791201,17,171,1706,1,377.165
1791202,17,171,1706,1,377.165
1791203,17,171,1706,1,377.165
1791204,17,171,1706,1,377.165
1801101,17,171,1706,1,133.835
1801102,17,171,1706,1,133.835
1801201,17,171,1706,1,431.915
1801202,17,171,1706,1,431.915
1801203,17,171,1706,1,431.915
1801204,17,171,1706,1,431.915
1801301,17,171,1706,1,328.5
1801302,17,171,1706,1,328.5
1811101,17,171,1701,1,31.125
1811102,17,171,1701,1,31.125
1811201,17,171,1701,1,114.125
1811202,17,171,1701,1,114.125
1811203,17,171,1701,1,114.125
1811204,17,171,1701,1,114.125
1811301,17,171,1701,1,254.19
1811302,17,171,1701,1,254.19
1821101,17,171,1707,1,91.375
1821102,17,171,1707,1,91.375
1821103,17,171,1707,1,91.375
1821104,17,171,1707,1,91.375
1821201,17,171,1707,1,190.81
1821202,17,171,1707,1,190.81
1821203,17,171,1707,1,190.81
1821204,17,171,1707,1,190.81
1831101,17,171,1702,1,132.75
1831102,17,171,1702,1,132.75
1831201,17,171,1702,1,154.875
1831202,17,171,1702,1,154.875
1831203,17,171,1702,1,154.875
1831204,17,171,1702,1,154.875
1831301,17,171,1702,3,413.0
1831302,17,171,1702,2,413.0
1851101,17,171,1704,1,76.5
1851102,17,171,1704,1,76.5
1851201,17,171,1704,1,174.25
1851202,17,171,1704,1,174.25
1851203,17,171,1704,1,174.25
1851204,17,171,1704,1,174.25
1851301,17,171,1704,1,195.5
1851302,17,171,1704,1,195.5
1861101,17,171,1705,2,126.875
1861102,17,171,1705,2,126.875
1861201,17,171,1705,2,155.31
1861202,17,171,1705,2,155.31
1861203,17,171,1705,2,155.31
1861204,17,171,1705,2,155.31
1861301,17,171,1705,2,48.125
1861302,17,171,1705,2,48.125
1871101,17,171,1701,1,51.875
1871102,17,171,1701,1,51.875
1871201,17,171,1701,1,399.44
1871202,17,171,1701,1,399.44
1871203,17,171,1701,1,399.44
1871204,17,171,1701,1,399.44
1871301,17,171,1701,1,98.56
1871302,17,171,1701,1,98.56
1881101,17,171,1706,1,121.665
1881201,17,171,1706,1,863.835
1881202,17,171,1706,2,863.835
1881301,17,171,1706,1,511.0
1882101,17,171,1706,2,340.665
1882201,17,171,1706,1,1800.665
1882202,17,171,1706,1,1800.665
1882301,17,171,1706,2,438.0
1891101,17,171,1703,1,20.0
1891102,17,171,1703,1,20.0
1891201,17,171,1703,1,26.25
1891202,17,171,1703,1,26.25
1891203,17,171,1703,1,26.25
1891204,17,171,1703,1,26.25
1891301,17,171,1703,1,17.5
1891302,17,171,1703,1,17.5
2001101,15,151,1503,1,71.735
2001102,15,151,1503,1,71.735
2001201,15,151,1503,1,63.89
2001202,15,151,1503,1,63.89
2001203,15,151,1503,1,63.89
2001204,15,151,1503,1,63.89
2001301,15,151,1503,1,58.285
2001302,15,151,1503,1,58.285
2011101,15,151,1503,1,156.915
2011102,15,151,1503,1,156.915
2011201,15,151,1503,1,66.13
2011202,15,151,1503,1,66.13
2011203,15,151,1503,1,66.13
2011204,15,151,1503,1,66.13
2011301,15,151,1503,1,20.175
2011302,15,151,1503,1,20.175
2021101,15,151,1503,1,87.425
2021102,15,151,1503,1,87.425
2021201,15,151,1503,1,76.215
2021202,15,151,1503,1,76.215
2021203,15,151,1503,1,76.215
2021204,15,151,1503,1,76.215
2021301,15,151,1503,1,67.25
2021302,15,151,1503,1,67.25
2031101,15,151,1503,1,40.35
2031102,15,151,1503,1,40.35
2031201,15,151,1503,1,99.755
2031202,15,151,1503,1,99.755
2031203,15,151,1503,1,99.755
2031204,15,151,1503,1,99.755
2031301,15,151,1503,1,22.415
2031302,15,151,1503,1,22.415
2041101,15,151,1503,1,69.49
2041102,15,151,1503,1,69.49
2041201,15,151,1503,1,61.645
2041202,15,151,1503,1,61.645
2041203,15,151,1503,1,61.645
2041204,15,151,1503,1,61.645
2041301,15,151,1503,1,127.775
2041302,15,151,1503,1,127.775
2051101,15,151,1503,1,94.15
2051102,15,151,1503,1,94.15
2051201,15,151,1503,1,156.915
2051202,15,151,1503,1,156.915
2051203,15,151,1503,1,156.915
2051204,15,151,1503,1,156.915
2051301,15,151,1503,1,69.49
2051302,15,151,1503,1,69.49
2061101,15,151,1503,1,183.815
2061102,15,151,1503,1,183.815
2061201,15,151,1503,1,77.34
2061202,15,151,1503,1,77.34
2061203,15,151,1503,1,77.34
2061204,15,151,1503,1,77.34
2061301,15,151,1503,1,4.485
2061302,15,151,1503,1,4.485
2071101,15,151,1503,1,89.665
2071102,15,151,1503,1,89.665
2071201,15,151,1503,1,65.01
2071202,15,151,1503,1,65.01
2071203,15,151,1503,1,65.01
2071204,15,151,1503,1,65.01
2071301,15,151,1503,1,49.315
2071302,15,151,1503,1,49.315
2081101,15,151,1503,1,125.535
2081102,15,151,1503,1,125.535
2081201,15,151,1503,1,91.91
2081202,15,151,1503,1,91.91
2081203,15,151,1503,1,91.91
2081204,15,151,1503,1,91.91
2081301,15,151,1503,1,56.04
2081302,15,151,1503,1,56.04
2091101,15,151,1503,1,150.19
2091102,15,151,1503,1,150.19
2091201,15,151,1503,1,90.785
2091202,15,151,1503,1,90.785
2091203,15,151,1503,1,90.785
2091204,15,151,1503,1,90.785
2091301,15,151,1503,1,29.14
2091302,15,151,1503,1,29.14
2101101,15,151,1503,1,15.69
2101102,15,151,1503,1,15.69
2101201,15,151,1503,1,80.7
2101202,15,151,1503,1,80.7
2101203,15,151,1503,1,80.7
2101204,15,151,1503,1,80.7
2101301,15,151,1503,1,22.415
2101302,15,151,1503,1,22.415
2111101,15,151,1503,1,4.485
2111102,15,151,1503,1,4.485
2111201,15,151,1503,1,70.615
2111202,15,151,1503,1,70.615
2111203,15,151,1503,1,70.615
2111204,15,151,1503,1,70.615
2111301,15,151,1503,1,15.69
2111302,15,151,1503,1,15.69
2121101,15,151,1503,1,42.59
2121102,15,151,1503,1,42.59
2121201,15,151,1503,1,61.645
2121202,15,151,1503,1,61.645
2121203,15,151,1503,1,61.645
2121204,15,151,1503,1,61.645
2121301,15,151,1503,1,20.175
2121302,15,151,1503,1,20.175
2131101,15,151,1503,1,85.185
2131102,15,151,1503,1,85.185
2131201,15,151,1503,1,103.115
2131202,15,151,1503,1,103.115
2131203,15,151,1503,1,103.115
2131204,15,151,1503,1,103.115
2131301,15,151,1503,1,78.46
2131302,15,151,1503,1,78.46
2141101,15,151,1503,1,82.94
2141102,15,151,1503,1,82.94
2141201,15,151,1503,1,155.795
2141202,15,151,1503,1,155.795
2141203,15,151,1503,1,155.795
2141204,15,151,1503,1,155.795
2141301,15,151,1503,1,22.415
2141302,15,151,1503,1,22.415
2151101,15,151,1503,1,118.81
2151102,15,151,1503,1,118.81
2151201,15,151,1503,1,77.34
2151202,15,151,1503,1,77.34
2151203,15,151,1503,1,77.34
2151204,15,151,1503,1,77.34
2151301,15,151,1503,1,49.315
2151302,15,151,1503,1,49.315
2161101,15,151,1503,1,131.135
2161102,15,151,1503,1,131.135
2161103,15,151,1503,1,131.135
2161104,15,151,1503,1,131.135
2161201,15,151,1503,1,57.16
2161202,15,151,1503,1,57.16
2161203,15,151,1503,1,57.16
2161204,15,151,1503,1,57.16
2171101,15,151,1503,1,125.535
2171102,15,151,1503,1,125.535
2171201,15,151,1503,1,161.4
2171202,15,151,1503,1,161.4
2171203,15,151,1503,1,161.4
2171204,15,151,1503,1,161.4
2171301,15,151,1503,2,33.625
2171302,15,151,1503,1,33.625
2181101,15,151,1503,1,57.16
2181102,15,151,1503,1,57.16
2181103,15,151,1503,1,57.16
2181104,15,151,1503,1,57.16
2181201,15,151,1503,1,119.93
2181202,15,151,1503,1,119.93
2181203,15,151,1503,1,119.93
2181204,15,151,1503,1,119.93
2191101,15,151,1503,1,34.745
2191102,15,151,1503,1,34.745
2191103,15,151,1503,1,34.745
2191104,15,151,1503,1,34.745
2191201,15,151,1503,1,95.27
2191202,15,151,1503,1,95.27
2191203,15,151,1503,1,95.27
2191204,15,151,1503,1,95.27
2201101,15,151,1503,1,72.855
2201102,15,151,1503,1,72.855
2201103,15,151,1503,1,72.855
2201104,15,151,1503,1,72.855
2201201,15,151,1503,1,130.015
2201202,15,151,1503,1,130.015
2201203,15,151,1503,1,130.015
2201204,15,151,1503,1,130.015
2211101,15,151,1504,1,22.46
2211102,15,151,1504,1,22.46
2211201,15,151,1504,1,101.06
2211202,15,151,1504,1,101.06
2211203,15,151,1504,1,101.06
2211204,15,151,1504,1,101.06
2211301,15,151,1504,1,30.625
2211302,15,151,1504,1,30.625
2221101,15,151,1503,1,69.49
2221102,15,151,1503,1,69.49
2221103,15,151,1503,1,69.49
2221104,15,151,1503,1,69.49
2221201,15,151,1503,1,88.545
2221202,15,151,1503,1,88.545
2221203,15,151,1503,1,88.545
2221204,15,151,1503,1,88.545
2231101,15,151,1504,1,81.665
2231102,15,151,1504,1,81.665
2231201,15,151,1504,2,100.04
2231202,15,151,1504,1,100.04
2231203,15,151,1504,1,100.04
2231204,15,151,1504,1,100.04
2231301,15,151,1504,1,16.335
2231302,15,151,1504,1,16.335
2241101,15,151,1503,1,29.14
2241102,15,151,1503,1,29.14
2241201,15,151,1503,1,199.51
2241202,15,151,1503,1,199.51
2241203,15,151,1503,1,199.51
2241204,15,151,1503,1,199.51
2241301,15,151,1503,1,24.66
2241302,15,151,1503,1,24.66
2251101,15,151,1505,1,9.5
2251102,15,151,1505,1,9.5
2251103,15,151,1505,1,9.5
2251201,15,151,1505,1,125.875
2251202,15,151,1505,1,125.875
2251203,15,151,1505,1,125.875
2251204,15,151,1505,1,125.875
2251301,15,151,1505,1,4.75
2261101,15,151,1505,1,33.25
2261201,15,151,1505,1,140.125
2261202,15,151,1505,1,140.125
2261301,15,151,1505,1,95.0
2262101,15,151,1505,1,47.5
2262201,15,151,1505,1,289.75
2262202,15,151,1505,1,289.75
2262301,15,151,1505,1,57.0
2271101,15,151,1503,1,6.725
2271102,15,151,1503,1,6.725
2271103,15,151,1503,1,6.725
2271104,15,151,1503,1,6.725
2271201,15,151,1503,1,42.59
2271202,15,151,1503,1,42.59
2271203,15,151,1503,1,42.59
2271204,15,151,1503,1,42.59
2281101,15,151,1503,1,76.215
2281102,15,151,1503,1,76.215
2281201,15,151,1503,1,126.655
2281202,15,151,1503,1,126.655
2281203,15,151,1503,1,126.655
2281204,15,151,1503,1,126.655
2281301,15,151,1503,1,6.725
2281302,15,151,1503,1,6.725
2291101,15,151,1504,1,66.355
2291102,15,151,1504,1,66.355
2291103,15,151,1504,1,66.355
2291104,15,151,1504,1,66.355
2291201,15,151,1504,1,86.77
2291202,15,151,1504,1,86.77
2291203,15,151,1504,1,86.77
2291204,15,151,1504,1,86.77
2301101,15,151,1503,1,125.535
2301102,15,151,1503,1,125.535
2301201,15,151,1503,1,161.4
2301202,15,151,1503,1,161.4
2301203,15,151,1503,1,161.4
2301204,15,151,1503,1,161.4
2301301,15,151,1503,1,33.625
2301302,15,151,1503,1,33.625
2311101,15,151,1504,1,7.145
2311102,15,151,1504,1,7.145
2311103,15,151,1504,1,7.145
2311104,15,151,1504,1,7.145
2311201,15,151,1504,1,161.29
2311202,15,151,1504,1,161.29
2311203,15,151,1504,1,161.29
2311204,15,151,1504,1,161.29
2321101,15,151,1504,1,14.29
2321102,15,151,1504,1,14.29
2321201,15,151,1504,1,66.355
2321202,15,151,1504,1,66.355
2321203,15,151,1504,1,66.355
2321204,15,151,1504,1,66.355
2321301,15,151,1504,1,26.54
2321302,15,151,1504,1,26.54
2331101,15,151,1505,1,48.69
2331102,15,151,1505,1,48.69
2331103,15,151,1505,1,48.69
2331104,15,151,1505,1,48.69
2331201,15,151,1505,1,156.75
2331202,15,151,1505,1,156.75
2331203,15,151,1505,1,156.75
2331204,15,151,1505,1,156.75
2341101,15,151,1503,1,44.835
2341102,15,151,1503,1,44.835
2341103,15,151,1503,1,44.835
2341104,15,151,1503,1,44.835
2341201,15,151,1503,1,53.8
2341202,15,151,1503,1,53.8
2341203,15,151,1503,1,53.8
2341204,15,151,1503,1,53.8
2351101,15,151,1506,1,37.72
2351102,15,151,1506,1,37.72
2351201,15,151,1506,1,94.295
2351202,15,151,1506,1,94.295
2351203,15,151,1506,1,94.295
2351204,15,151,1506,1,94.295
2351301,15,151,1506,1,104.28
2351302,15,151,1506,1,104.28
2361101,15,151,1506,1,37.72
2361102,15,151,1506,1,37.72
2361201,15,151,1506,1,52.14
2361202,15,151,1506,1,52.14
2361203,15,151,1506,1,52.14
2361204,15,151,1506,1,52.14
2361301,15,151,1506,1,73.22
2361302,15,151,1506,1,73.22
2371101,15,151,1504,1,4.085
2371102,15,151,1504,1,4.085
2371103,15,151,1504,1,4.085
2371201,15,151,1504,1,76.765
2371202,15,151,1504,1,76.765
2371203,15,151,1504,1,76.765
2371204,15,151,1504,1,76.765
2371205,15,151,1504,1,76.765
2381101,15,151,1503,1,47.075
2381102,15,151,1503,1,47.075
2381201,15,151,1503,1,118.81
2381202,15,151,1503,1,118.81
2381203,15,151,1503,1,118.81
2381204,15,151,1503,1,118.81
2381301,15,151,1503,1,51.56
2381302,15,151,1503,1,51.56
2391101,15,151,1505,1,68.875
2391102,15,151,1505,1,68.875
2391201,15,151,1505,1,65.31
2391202,15,151,1505,1,65.31
2391203,15,151,1505,1,65.31
2391204,15,151,1505,1,65.31
2391301,15,151,1505,1,90.25
2391302,15,151,1505,1,90.25
2401101,15,151,1503,1,77.34
2401102,15,151,1503,1,77.34
2401103,15,151,1503,1,77.34
2401104,15,151,1503,1,77.34
2401201,15,151,1503,1,73.975
2401202,15,151,1503,1,73.975
2401203,15,151,1503,1,73.975
2401204,15,151,1503,1,73.975
2411101,15,151,1503,1,67.25
2411102,15,151,1503,1,67.25
2411201,15,151,1503,1,126.655
2411202,15,151,1503,1,126.655
2411203,15,151,1503,1,126.655
2411204,15,151,1503,1,126.655
2411301,15,151,1503,1,96.39
2411302,15,151,1503,1,96.39
2421101,15,151,1503,1,141.225
2421102,15,151,1503,1,141.225
2421201,15,151,1503,1,106.48
2421202,15,151,1503,1,106.48
2421203,15,151,1503,1,106.48
2421204,15,151,1503,1,106.48
2421301,15,151,1503,1,8.965
2421302,15,151,1503,1,8.965
2431101,15,151,1503,1,57.16
2431102,15,151,1503,1,57.16
2431103,15,151,1503,1,57.16
2431104,15,151,1503,1,57.16
2431201,15,151,1503,1,103.115
2431202,15,151,1503,1,103.115
2431203,15,151,1503,1,103.115
2431204,15,151,1503,1,103.115
2441101,15,151,1503,1,168.125
2441102,15,151,1503,1,168.125
2441201,15,151,1503,1,88.545
2441202,15,151,1503,1,88.545
2441203,15,151,1503,1,88.545
2441204,15,151,1503,1,88.545
2441301,15,151,1503,1,51.56
2441302,15,151,1503,1,51.56
2451101,15,151,1504,1,55.125
2451102,15,151,1504,1,55.125
2451201,15,151,1504,1,134.75
2451202,15,151,1504,1,134.75
2451203,15,151,1504,1,134.75
2451204,15,151,1504,1,134.75
2451301,15,151,1504,1,32.665
2451302,15,151,1504,1,32.665
2461101,15,151,1504,1,41.855
2461102,15,151,1504,1,41.855
2461103,15,151,1504,1,41.855
2461104,15,151,1504,1,41.855
2461201,15,151,1504,1,101.06
2461202,15,151,1504,1,101.06
2461203,15,151,1504,1,101.06
2461204,15,151,1504,1,101.06
2471101,15,151,1503,2,47.075
2471102,15,151,1503,1,47.075
2471201,15,151,1503,1,81.82
2471202,15,151,1503,1,81.82
2471203,15,151,1503,1,81.82
2471204,15,151,1503,1,81.82
2471301,15,151,1503,1,100.875
2471302,15,151,1503,1,100.875
2481101,15,151,1503,1,58.285
2481102,15,151,1503,1,58.285
2481103,15,151,1503,1,58.285
2481104,15,151,1503,1,58.285
2481201,15,151,1503,1,117.69
2481202,15,151,1503,1,117.69
2481203,15,151,1503,1,117.69
2481204,15,151,1503,1,117.69
2491101,15,151,1504,1,57.165
2491102,15,151,1504,1,57.165
2491201,15,151,1504,1,127.605
2491202,15,151,1504,1,127.605
2491203,15,151,1504,1,127.605
2491204,15,151,1504,1,127.605
2491301,15,151,1504,1,65.335
2491302,15,151,1504,1,65.335
2701101,15,151,1506,1,37.72
2701102,15,151,1506,1,37.72
2701201,15,151,1506,1,82.095
2701202,15,151,1506,1,82.095
2701203,15,151,1506,1,82.095
2701204,15,151,1506,1,82.095
2701301,15,151,1506,1,24.405
2701302,15,151,1506,1,24.405
2711101,15,151,1501,1,44.625
2711102,15,151,1501,1,44.625
2711201,15,151,1501,1,39.375
2711202,15,151,1501,1,39.375
2711203,15,151,1501,1,39.375
2711204,15,151,1501,1,39.375
2711301,15,151,1501,1,131.25
2711302,15,151,1501,1,131.25
2721101,15,151,1506,1,28.845
2721102,15,151,1506,1,28.845
2721201,15,151,1506,1,16.64
2721202,15,151,1506,1,16.64
2721203,15,151,1506,1,16.64
2721204,15,151,1506,1,16.64
2721301,15,151,1506,1,15.53
2721302,15,151,1506,1,15.53
2731101,15,151,1502,1,115.0
2731102,15,151,1502,1,115.0
2731201,15,151,1502,1,73.31
2731202,15,151,1502,1,73.31
